case_study_id	conversation_source	principle	rater	tag	rating_human_expert	rating_autoeval_gemini_pro_baseline	rating_autoeval_sleep_primary_c_high_var
SC53881	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	insights	5	5	4
SC57352	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	insights	4	5	2
SC41758	phllm_early_checkpoint	no_assumptions	sleep_primary_d	insights	5	5	3
SC41248	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	insights	5	5	4
SC53881	phllm_early_checkpoint	important_interpretations	sleep_primary_d	insights	4	5	4
SC10980	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	insights	5	5	4
SC44948	gemini_ultra	no_incorrect_user_data	sleep_primary_d	recommendations	5	5	5
SC44948	gemini_ultra	no_unimportant_domain_knowledge	sleep_primary_d	recommendations	3	5	4
SC10980	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	insights	5	5	4
SC62887	phllm_early_checkpoint	important_user_data	sleep_primary_d	insights	4	5	4
SC57352	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	insights	4	5	2
SC41248	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	etiology	4	5	4
SC44948	gemini_ultra	no_unimportant_interpretations	sleep_primary_d	recommendations	5	5	3
SC41758	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	insights	4	5	4
SC10980	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	insights	5	5	4
SC44948	gemini_ultra	no_unimportant_user_data	sleep_primary_d	recommendations	4	5	4
SC44948	gemini_ultra	non_harmful	sleep_primary_d	overall	3	5	5
SC10980	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	insights	5	5	4
SC44948	gemini_ultra	overall_quality	sleep_primary_d	overall	3	1	1
SC44948	gemini_ultra	readable	sleep_primary_d	overall	4	5	5
SC44948	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	insights	5	5	4
SC41248	phllm_early_checkpoint	important_interpretations	sleep_primary_d	etiology	5	5	4
SC41248	phllm_early_checkpoint	important_user_data	sleep_primary_d	etiology	4	4	4
SC41758	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	insights	5	5	4
SC23912	phllm_early_checkpoint	no_assumptions	sleep_primary_d	insights	5	5	3
SC20094	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	insights	5	5	2
SC44948	phllm_early_checkpoint	important_interpretations	sleep_primary_d	insights	5	5	4
SC57352	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	insights	5	5	4
SC57352	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	insights	4	5	5
SC53881	phllm_early_checkpoint	important_user_data	sleep_primary_d	insights	4	4	4
SC41758	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	insights	3	5	3
SC20094	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	etiology	5	4	3
SC23912	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	insights	5	5	4
SC57352	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	insights	4	5	4
SC57352	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	insights	4	5	2
SC20094	phllm_early_checkpoint	important_interpretations	sleep_primary_d	etiology	5	5	3
SC20094	phllm_early_checkpoint	important_user_data	sleep_primary_d	etiology	4	4	2
SC23912	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	insights	5	5	4
SC30662	phllm_early_checkpoint	no_assumptions	sleep_primary_d	insights	5	5	3
SC10980	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	insights	4	5	2
SC41758	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	insights	5	5	4
SC41248	phllm_early_checkpoint	no_assumptions	sleep_primary_d	etiology	5	5	3
SC41248	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	etiology	5	5	4
SC41758	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	insights	5	5	5
SC44948	phllm_early_checkpoint	important_user_data	sleep_primary_d	insights	4	4	4
SC23912	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	insights	4	5	4
SC10980	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	etiology	5	4	4
SC41248	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	etiology	5	5	4
SC30662	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	insights	4	5	5
SC41758	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	insights	5	5	4
SC41248	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	etiology	4	5	4
SC41248	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	etiology	4	5	4
SC41758	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	insights	5	5	4
SC41248	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	etiology	5	5	5
SC41248	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	etiology	3	5	4
SC41248	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	etiology	4	5	4
SC10980	phllm_early_checkpoint	important_interpretations	sleep_primary_d	etiology	4	5	4
SC10980	phllm_early_checkpoint	important_user_data	sleep_primary_d	etiology	4	4	2
SC30662	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	insights	5	5	4
SC39156	phllm_early_checkpoint	no_assumptions	sleep_primary_d	insights	5	5	5
SC57352	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	insights	4	5	2
SC41248	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	etiology	5	5	4
SC23912	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	insights	5	5	4
SC20094	phllm_early_checkpoint	no_assumptions	sleep_primary_d	etiology	5	5	3
SC20094	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	etiology	5	5	5
SC23912	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	insights	5	5	4
SC30662	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	insights	4	5	4
SC57352	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	etiology	5	5	4
SC20094	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	etiology	5	5	4
SC39156	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	insights	5	5	5
SC23912	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	insights	3	5	4
SC20094	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	etiology	5	5	3
SC20094	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	etiology	5	5	4
SC23912	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	insights	5	5	4
SC20094	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	etiology	5	5	5
SC20094	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	etiology	5	5	4
SC20094	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	etiology	5	5	4
SC57352	phllm_early_checkpoint	important_interpretations	sleep_primary_d	etiology	5	5	2
SC57352	phllm_early_checkpoint	important_user_data	sleep_primary_d	etiology	5	4	2
SC39156	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	insights	5	5	5
SC62887	phllm_early_checkpoint	no_assumptions	sleep_primary_d	insights	5	5	3
SC41758	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	insights	5	5	2
SC20094	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	etiology	5	5	2
SC30662	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	insights	5	5	4
SC10980	phllm_early_checkpoint	no_assumptions	sleep_primary_d	etiology	5	5	3
SC10980	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	etiology	5	5	4
SC30662	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	insights	3	5	5
SC41248	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	recommendations	4	5	4
SC39156	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	insights	3	5	4
SC41758	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	etiology	2	5	3
SC10980	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	etiology	5	5	4
SC62887	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	insights	4	5	4
SC30662	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	insights	5	5	4
SC10980	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	etiology	4	5	4
SC10980	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	etiology	5	5	4
SC30662	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	insights	5	5	4
SC10980	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	etiology	5	5	5
SC10980	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	etiology	5	5	4
SC10980	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	etiology	5	5	4
SC41758	phllm_early_checkpoint	important_interpretations	sleep_primary_d	etiology	2	5	3
SC41758	phllm_early_checkpoint	important_user_data	sleep_primary_d	etiology	2	4	2
SC62887	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	insights	5	5	4
SC53881	phllm_early_checkpoint	no_assumptions	sleep_primary_d	insights	5	5	3
SC23912	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	insights	5	5	4
SC10980	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	etiology	5	5	4
SC39156	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	insights	5	5	5
SC57352	phllm_early_checkpoint	no_assumptions	sleep_primary_d	etiology	5	5	3
SC57352	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	etiology	5	5	4
SC39156	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	insights	5	5	5
SC20094	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	recommendations	4	5	2
SC62887	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	insights	3	5	4
SC23912	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	etiology	5	5	4
SC57352	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	etiology	5	5	4
SC53881	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	insights	4	5	4
SC39156	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	insights	2	5	5
SC57352	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	etiology	5	5	2
SC57352	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	etiology	5	5	4
SC39156	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	insights	4	5	5
SC57352	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	etiology	5	5	5
SC57352	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	etiology	2	5	4
SC57352	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	etiology	5	5	4
SC23912	phllm_early_checkpoint	important_interpretations	sleep_primary_d	etiology	5	5	3
SC23912	phllm_early_checkpoint	important_user_data	sleep_primary_d	etiology	4	4	5
SC53881	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	insights	5	5	4
SC44948	phllm_early_checkpoint	no_assumptions	sleep_primary_d	insights	4	5	3
SC30662	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	insights	5	5	5
SC57352	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	etiology	5	5	2
SC62887	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	insights	5	5	4
SC41758	phllm_early_checkpoint	no_assumptions	sleep_primary_d	etiology	3	5	3
SC41758	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	etiology	2	5	5
SC62887	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	insights	4	5	5
SC10980	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	recommendations	4	5	2
SC53881	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	insights	5	5	4
SC30662	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	etiology	5	5	4
SC41758	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	etiology	5	5	3
SC44948	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	insights	3	5	4
SC62887	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	insights	2	5	4
SC41758	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	etiology	5	5	3
SC41758	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	etiology	5	5	5
SC62887	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	insights	5	5	4
SC41758	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	etiology	5	5	5
SC41758	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	etiology	2	5	5
SC41758	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	etiology	5	5	3
SC30662	phllm_early_checkpoint	important_interpretations	sleep_primary_d	etiology	5	5	4
SC30662	phllm_early_checkpoint	important_user_data	sleep_primary_d	etiology	5	4	4
SC44948	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	insights	5	5	4
SC39156	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	insights	4	5	5
SC41758	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	etiology	5	5	2
SC53881	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	insights	5	5	4
SC23912	phllm_early_checkpoint	no_assumptions	sleep_primary_d	etiology	5	5	5
SC23912	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	etiology	5	5	5
SC53881	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	insights	5	5	5
SC57352	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	recommendations	5	5	2
SC44948	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	insights	3	5	4
SC39156	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	etiology	5	5	4
SC23912	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	etiology	5	5	5
SC53881	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	insights	3	5	4
SC23912	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	etiology	4	5	3
SC23912	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	etiology	5	5	5
SC53881	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	insights	4	5	4
SC23912	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	etiology	5	5	5
SC23912	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	etiology	5	5	5
SC23912	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	etiology	5	5	5
SC39156	phllm_early_checkpoint	important_interpretations	sleep_primary_d	etiology	4	5	3
SC39156	phllm_early_checkpoint	important_user_data	sleep_primary_d	etiology	3	4	2
SC41248	phllm_early_checkpoint	important_interpretations	sleep_primary_d	recommendations	1	5	4
SC62887	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	insights	5	5	4
SC23912	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	etiology	5	5	5
SC44948	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	insights	5	5	4
SC30662	phllm_early_checkpoint	no_assumptions	sleep_primary_d	etiology	5	5	5
SC30662	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	etiology	5	5	5
SC44948	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	insights	4	5	4
SC41758	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	recommendations	5	5	2
SC62887	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	etiology	4	5	4
SC30662	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	etiology	5	5	4
SC20094	phllm_early_checkpoint	important_user_data	sleep_primary_d	recommendations	4	4	2
SC44948	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	insights	4	5	4
SC30662	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	etiology	5	5	4
SC30662	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	etiology	5	5	5
SC44948	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	insights	4	5	4
SC30662	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	etiology	5	5	5
SC30662	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	etiology	5	5	4
SC30662	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	etiology	5	5	4
SC62887	phllm_early_checkpoint	important_interpretations	sleep_primary_d	etiology	4	5	2
SC62887	phllm_early_checkpoint	important_user_data	sleep_primary_d	etiology	3	4	2
SC41248	phllm_early_checkpoint	no_assumptions	sleep_primary_d	recommendations	5	5	3
SC20094	phllm_early_checkpoint	important_interpretations	sleep_primary_d	recommendations	4	5	3
SC53881	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	insights	4	5	4
SC30662	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	etiology	5	5	5
SC39156	phllm_early_checkpoint	no_assumptions	sleep_primary_d	etiology	5	5	5
SC39156	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	etiology	4	5	5
SC23912	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	recommendations	3	5	2
SC41248	phllm_early_checkpoint	no_hallucinations	sleep_primary_d	recommendations	5	5	4
SC53881	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_d	etiology	5	4	4
SC39156	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	etiology	4	5	4
SC10980	phllm_early_checkpoint	important_user_data	sleep_primary_d	recommendations	2	4	2
SC39156	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_d	etiology	3	5	4
SC39156	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_d	etiology	5	5	5
SC39156	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_d	etiology	5	5	5
SC39156	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_d	etiology	5	5	5
SC39156	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_d	etiology	5	5	4
SC53881	phllm_early_checkpoint	important_interpretations	sleep_primary_d	etiology	5	5	3
SC53881	phllm_early_checkpoint	important_user_data	sleep_primary_d	etiology	4	4	2
SC20094	phllm_early_checkpoint	no_assumptions	sleep_primary_d	recommendations	5	5	3
SC10980	phllm_early_checkpoint	important_interpretations	sleep_primary_d	recommendations	4	5	2
SC44948	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	insights	4	5	2
SC39156	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_d	etiology	5	5	5
SC41248	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_d	recommendations	5	5	4
