case_study_id	rater	rater_type	tag	principle	conversation_source	rating	answer_time_min
FC65210	fitness_primary_a	primary	training_load	important_domain_knowledge	phllm_early_checkpoint	5	34.15
FC65210	fitness_primary_a	primary	health_metrics	no_unimportant_user_data	phllm_early_checkpoint	5	34.15
FC65210	fitness_primary_a	primary	health_metrics	no_incorrect_user_data	phllm_early_checkpoint	5	34.15
FC65210	fitness_primary_a	primary	sleep	important_user_data	phllm_early_checkpoint	4	34.15
FC65210	fitness_primary_a	primary	health_metrics	important_user_data	phllm_early_checkpoint	5	34.15
FC65210	fitness_primary_a	primary	assessment	important_domain_knowledge	phllm_early_checkpoint	5	34.15
FC65210	fitness_primary_a	primary	sleep	no_assumptions	phllm_early_checkpoint	5	34.15
FC65210	fitness_primary_a	primary	sleep	no_incorrect_important_interpretations	phllm_early_checkpoint	5	34.15
FC65210	fitness_primary_a	primary	health_metrics	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	34.15
FC65210	fitness_primary_a	primary	sleep	no_hallucinations	phllm_early_checkpoint	5	34.15
FC65210	fitness_primary_a	primary	training_load	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	34.15
FC65210	fitness_primary_a	primary	health_metrics	important_interpretations	phllm_early_checkpoint	5	34.15
FC65210	fitness_primary_a	primary	sleep	no_unimportant_user_data	phllm_early_checkpoint	5	34.15
FC65210	fitness_primary_a	primary	training_load	no_assumptions	phllm_early_checkpoint	5	34.15
FC65210	fitness_primary_a	primary	assessment	important_user_data	phllm_early_checkpoint	5	34.15
FC65210	fitness_primary_a	primary	assessment	no_assumptions	phllm_early_checkpoint	5	34.15
FC75204	fitness_primary_a	primary	health_metrics	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	training_load	no_incorrect_user_data	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	health_metrics	important_interpretations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	assessment	important_user_data	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	sleep	important_domain_knowledge	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	assessment	no_incorrect_user_data	phllm_early_checkpoint	3	44.71666667
FC75204	fitness_primary_a	primary	health_metrics	no_incorrect_user_data	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	health_metrics	no_unimportant_user_data	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	sleep	no_incorrect_user_data	phllm_early_checkpoint	4	44.71666667
FC75204	fitness_primary_a	primary	health_metrics	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	assessment	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	sleep	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	health_metrics	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	training_load	no_hallucinations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	sleep	no_incorrect_important_interpretations	phllm_early_checkpoint	4	44.71666667
FC75204	fitness_primary_a	primary	sleep	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	overall	readable	phllm_early_checkpoint	4	44.71666667
FC75204	fitness_primary_a	primary	sleep	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	assessment	no_unimportant_user_data	phllm_early_checkpoint	3	44.71666667
FC75204	fitness_primary_a	primary	training_load	no_assumptions	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	health_metrics	important_domain_knowledge	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	training_load	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	sleep	important_user_data	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	overall	non_harmful	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	assessment	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	sleep	no_assumptions	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	training_load	no_unimportant_interpretations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	overall	overall_quality	phllm_early_checkpoint	4	44.71666667
FC75204	fitness_primary_a	primary	health_metrics	important_user_data	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	sleep	no_hallucinations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	assessment	important_interpretations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	assessment	no_unimportant_interpretations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	assessment	important_domain_knowledge	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	training_load	important_domain_knowledge	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	sleep	no_unimportant_interpretations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	training_load	no_unimportant_user_data	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	health_metrics	no_assumptions	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	sleep	important_interpretations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	health_metrics	no_unimportant_interpretations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	training_load	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	sleep	no_unimportant_user_data	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	assessment	no_assumptions	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	training_load	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	health_metrics	no_incorrect_important_interpretations	phllm_early_checkpoint	4	44.71666667
FC75204	fitness_primary_a	primary	assessment	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	health_metrics	no_hallucinations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	assessment	no_hallucinations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	training_load	important_interpretations	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	training_load	important_user_data	phllm_early_checkpoint	5	44.71666667
FC75204	fitness_primary_a	primary	assessment	no_incorrect_important_interpretations	phllm_early_checkpoint	4	44.71666667
FC75204	fitness_primary_a	primary	training_load	no_incorrect_important_interpretations	phllm_early_checkpoint	5	44.71666667
FC82510	fitness_primary_a	primary	overall	non_harmful	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	health_metrics	no_incorrect_user_data	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	health_metrics	important_domain_knowledge	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	sleep	important_user_data	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	health_metrics	important_user_data	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	overall	overall_quality	human_expert	4	42.71666667
FC82510	fitness_primary_a	primary	training_load	important_interpretations	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	training_load	no_incorrect_important_interpretations	human_expert	4	42.71666667
FC82510	fitness_primary_a	primary	health_metrics	no_incorrect_important_interpretations	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	health_metrics	no_assumptions	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	sleep	no_unimportant_interpretations	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	sleep	no_incorrect_unimportant_interpretations	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	sleep	important_domain_knowledge	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	sleep	no_incorrect_important_interpretations	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	training_load	no_incorrect_unimportant_interpretations	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	health_metrics	no_incorrect_domain_knowledge	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	sleep	no_unimportant_domain_knowledge	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	sleep	no_incorrect_domain_knowledge	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	training_load	no_unimportant_user_data	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	training_load	important_domain_knowledge	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	health_metrics	no_unimportant_domain_knowledge	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	training_load	no_incorrect_user_data	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	sleep	no_unimportant_user_data	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	sleep	no_incorrect_user_data	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	training_load	no_unimportant_interpretations	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	training_load	no_incorrect_domain_knowledge	human_expert	3	42.71666667
FC82510	fitness_primary_a	primary	sleep	no_hallucinations	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	sleep	important_interpretations	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	health_metrics	no_incorrect_unimportant_interpretations	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	training_load	important_user_data	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	training_load	no_assumptions	human_expert	4	42.71666667
FC82510	fitness_primary_a	primary	health_metrics	important_interpretations	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	training_load	no_hallucinations	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	health_metrics	no_unimportant_interpretations	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	overall	readable	human_expert	4	42.71666667
FC82510	fitness_primary_a	primary	health_metrics	no_hallucinations	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	health_metrics	no_unimportant_user_data	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	sleep	no_assumptions	human_expert	5	42.71666667
FC82510	fitness_primary_a	primary	training_load	no_unimportant_domain_knowledge	human_expert	5	42.71666667
FC74982	fitness_primary_a	primary	training_load	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	assessment	no_incorrect_important_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	health_metrics	no_hallucinations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	sleep	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	health_metrics	important_domain_knowledge	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	training_load	important_user_data	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	assessment	no_hallucinations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	health_metrics	no_unimportant_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	training_load	no_hallucinations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	training_load	no_unimportant_user_data	phllm_early_checkpoint	4	63.1
FC74982	fitness_primary_a	primary	sleep	no_hallucinations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	assessment	no_assumptions	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	sleep	important_user_data	phllm_early_checkpoint	4	63.1
FC74982	fitness_primary_a	primary	sleep	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	training_load	no_assumptions	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	training_load	no_unimportant_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	sleep	important_interpretations	phllm_early_checkpoint	4	63.1
FC74982	fitness_primary_a	primary	assessment	important_domain_knowledge	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	sleep	no_incorrect_important_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	training_load	no_incorrect_user_data	phllm_early_checkpoint	3	63.1
FC74982	fitness_primary_a	primary	training_load	important_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	health_metrics	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	sleep	no_assumptions	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	sleep	no_incorrect_user_data	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	sleep	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	sleep	no_unimportant_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	health_metrics	important_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	assessment	no_unimportant_user_data	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	health_metrics	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	overall	readable	phllm_early_checkpoint	4	63.1
FC74982	fitness_primary_a	primary	training_load	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	assessment	no_unimportant_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	health_metrics	important_user_data	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	assessment	important_user_data	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	training_load	no_incorrect_important_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	overall	non_harmful	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	assessment	important_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	sleep	no_unimportant_user_data	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	overall	overall_quality	phllm_early_checkpoint	4	63.1
FC74982	fitness_primary_a	primary	assessment	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	assessment	no_incorrect_user_data	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	health_metrics	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	training_load	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	sleep	important_domain_knowledge	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	assessment	no_incorrect_domain_knowledge	phllm_early_checkpoint	4	63.1
FC74982	fitness_primary_a	primary	training_load	important_domain_knowledge	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	health_metrics	no_assumptions	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	health_metrics	no_incorrect_important_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	health_metrics	no_unimportant_user_data	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	assessment	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	63.1
FC74982	fitness_primary_a	primary	health_metrics	no_incorrect_user_data	phllm_early_checkpoint	4	63.1
FC32736	fitness_primary_a	primary	health_metrics	no_hallucinations	human_expert	5	37.6
FC32736	fitness_primary_a	primary	health_metrics	important_domain_knowledge	human_expert	2	37.6
FC32736	fitness_primary_a	primary	sleep	important_interpretations	human_expert	5	37.6
FC32736	fitness_primary_a	primary	training_load	no_unimportant_interpretations	human_expert	5	37.6
FC32736	fitness_primary_a	primary	sleep	no_assumptions	human_expert	5	37.6
