case_study_id	rater	rater_type	tag	principle	conversation_source	rating	answer_time_min
SC31291	sleep_primary_b	primary	insights	important_domain_knowledge	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	insights	important_domain_knowledge	human_expert	4	17.46666667
SC31291	sleep_primary_b	primary	insights	important_interpretations	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	insights	important_interpretations	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	insights	important_user_data	human_expert	4	28.45
SC31291	sleep_secondary_c	secondary	insights	important_user_data	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	insights	no_assumptions	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	insights	no_assumptions	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	insights	no_hallucinations	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	insights	no_hallucinations	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	insights	no_incorrect_domain_knowledge	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	insights	no_incorrect_domain_knowledge	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	insights	no_incorrect_important_interpretations	human_expert	4	28.45
SC31291	sleep_secondary_c	secondary	insights	no_incorrect_important_interpretations	human_expert	4	17.46666667
SC31291	sleep_primary_b	primary	insights	no_incorrect_unimportant_interpretations	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	insights	no_incorrect_unimportant_interpretations	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	insights	no_incorrect_user_data	human_expert	4	28.45
SC31291	sleep_secondary_c	secondary	insights	no_incorrect_user_data	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	insights	no_unimportant_domain_knowledge	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	insights	no_unimportant_domain_knowledge	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	insights	no_unimportant_interpretations	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	insights	no_unimportant_interpretations	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	insights	no_unimportant_user_data	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	insights	no_unimportant_user_data	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	overall	non_harmful	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	overall	non_harmful	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	overall	overall_quality	human_expert	3	28.45
SC31291	sleep_secondary_c	secondary	overall	overall_quality	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	overall	readable	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	overall	readable	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	recommendations	important_domain_knowledge	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	recommendations	important_domain_knowledge	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	recommendations	important_interpretations	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	recommendations	important_interpretations	human_expert	4	17.46666667
SC31291	sleep_primary_b	primary	recommendations	important_user_data	human_expert	3	28.45
SC31291	sleep_secondary_c	secondary	recommendations	important_user_data	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	recommendations	no_assumptions	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	recommendations	no_assumptions	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	recommendations	no_hallucinations	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	recommendations	no_hallucinations	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	recommendations	no_incorrect_domain_knowledge	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	recommendations	no_incorrect_domain_knowledge	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	recommendations	no_incorrect_important_interpretations	human_expert	4	28.45
SC31291	sleep_secondary_c	secondary	recommendations	no_incorrect_important_interpretations	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	recommendations	no_incorrect_unimportant_interpretations	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	recommendations	no_incorrect_unimportant_interpretations	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	recommendations	no_incorrect_user_data	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	recommendations	no_incorrect_user_data	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	recommendations	no_unimportant_domain_knowledge	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	recommendations	no_unimportant_domain_knowledge	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	recommendations	no_unimportant_interpretations	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	recommendations	no_unimportant_interpretations	human_expert	4	17.46666667
SC31291	sleep_primary_b	primary	recommendations	no_unimportant_user_data	human_expert	5	28.45
SC31291	sleep_secondary_c	secondary	recommendations	no_unimportant_user_data	human_expert	5	17.46666667
SC31291	sleep_primary_b	primary	etiology	important_domain_knowledge	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	etiology	important_domain_knowledge	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	etiology	important_interpretations	gemini_ultra	4	29.71666667
SC31291	sleep_secondary_c	secondary	etiology	important_interpretations	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	etiology	important_user_data	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	etiology	important_user_data	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	etiology	no_assumptions	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	etiology	no_assumptions	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	etiology	no_hallucinations	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	etiology	no_hallucinations	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	etiology	no_incorrect_domain_knowledge	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	etiology	no_incorrect_domain_knowledge	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	etiology	no_incorrect_important_interpretations	gemini_ultra	4	29.71666667
SC31291	sleep_secondary_c	secondary	etiology	no_incorrect_important_interpretations	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	etiology	no_incorrect_unimportant_interpretations	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	etiology	no_incorrect_unimportant_interpretations	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	etiology	no_incorrect_user_data	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	etiology	no_incorrect_user_data	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	etiology	no_unimportant_domain_knowledge	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	etiology	no_unimportant_domain_knowledge	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	etiology	no_unimportant_interpretations	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	etiology	no_unimportant_interpretations	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	etiology	no_unimportant_user_data	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	etiology	no_unimportant_user_data	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	insights	important_domain_knowledge	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	insights	important_domain_knowledge	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	insights	important_interpretations	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	insights	important_interpretations	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	insights	important_user_data	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	insights	important_user_data	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	insights	no_assumptions	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	insights	no_assumptions	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	insights	no_hallucinations	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	insights	no_hallucinations	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	insights	no_incorrect_domain_knowledge	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	insights	no_incorrect_domain_knowledge	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	insights	no_incorrect_important_interpretations	gemini_ultra	4	29.71666667
SC31291	sleep_secondary_c	secondary	insights	no_incorrect_important_interpretations	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	insights	no_incorrect_unimportant_interpretations	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	insights	no_incorrect_unimportant_interpretations	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	insights	no_incorrect_user_data	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	insights	no_incorrect_user_data	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	insights	no_unimportant_domain_knowledge	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	insights	no_unimportant_domain_knowledge	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	insights	no_unimportant_interpretations	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	insights	no_unimportant_interpretations	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	insights	no_unimportant_user_data	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	insights	no_unimportant_user_data	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	overall	non_harmful	gemini_ultra	3	29.71666667
SC31291	sleep_secondary_c	secondary	overall	non_harmful	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	overall	overall_quality	gemini_ultra	3	29.71666667
SC31291	sleep_secondary_c	secondary	overall	overall_quality	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	overall	readable	gemini_ultra	4	29.71666667
SC31291	sleep_secondary_c	secondary	overall	readable	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	recommendations	important_domain_knowledge	gemini_ultra	2	29.71666667
SC31291	sleep_secondary_c	secondary	recommendations	important_domain_knowledge	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	recommendations	important_interpretations	gemini_ultra	4	29.71666667
SC31291	sleep_secondary_c	secondary	recommendations	important_interpretations	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	recommendations	important_user_data	gemini_ultra	2	29.71666667
SC31291	sleep_secondary_c	secondary	recommendations	important_user_data	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	recommendations	no_assumptions	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	recommendations	no_assumptions	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	recommendations	no_hallucinations	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	recommendations	no_hallucinations	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	recommendations	no_incorrect_domain_knowledge	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	recommendations	no_incorrect_domain_knowledge	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	recommendations	no_incorrect_important_interpretations	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	recommendations	no_incorrect_important_interpretations	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	recommendations	no_incorrect_unimportant_interpretations	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	recommendations	no_incorrect_unimportant_interpretations	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	recommendations	no_incorrect_user_data	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	recommendations	no_incorrect_user_data	gemini_ultra	5	7.85
SC31291	sleep_primary_b	primary	recommendations	no_unimportant_domain_knowledge	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	recommendations	no_unimportant_domain_knowledge	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	recommendations	no_unimportant_interpretations	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	recommendations	no_unimportant_interpretations	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	recommendations	no_unimportant_user_data	gemini_ultra	5	29.71666667
SC31291	sleep_secondary_c	secondary	recommendations	no_unimportant_user_data	gemini_ultra	4	7.85
SC31291	sleep_primary_b	primary	etiology	important_domain_knowledge	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	etiology	important_domain_knowledge	phllm_early_checkpoint	5	8.366666667
SC31291	sleep_primary_b	primary	etiology	important_interpretations	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	etiology	important_interpretations	phllm_early_checkpoint	5	8.366666667
SC31291	sleep_primary_b	primary	etiology	important_user_data	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	etiology	important_user_data	phllm_early_checkpoint	5	8.366666667
SC31291	sleep_primary_b	primary	etiology	no_assumptions	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	etiology	no_assumptions	phllm_early_checkpoint	5	8.366666667
SC31291	sleep_primary_b	primary	etiology	no_hallucinations	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	etiology	no_hallucinations	phllm_early_checkpoint	5	8.366666667
SC31291	sleep_primary_b	primary	etiology	no_incorrect_domain_knowledge	phllm_early_checkpoint	3	27.6
SC31291	sleep_secondary_c	secondary	etiology	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	8.366666667
SC31291	sleep_primary_b	primary	etiology	no_incorrect_important_interpretations	phllm_early_checkpoint	2	27.6
SC31291	sleep_secondary_c	secondary	etiology	no_incorrect_important_interpretations	phllm_early_checkpoint	4	8.366666667
SC31291	sleep_primary_b	primary	etiology	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	etiology	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	8.366666667
SC31291	sleep_primary_b	primary	etiology	no_incorrect_user_data	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	etiology	no_incorrect_user_data	phllm_early_checkpoint	4	8.366666667
SC31291	sleep_primary_b	primary	etiology	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	etiology	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	8.366666667
SC31291	sleep_primary_b	primary	etiology	no_unimportant_interpretations	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	etiology	no_unimportant_interpretations	phllm_early_checkpoint	5	8.366666667
SC31291	sleep_primary_b	primary	etiology	no_unimportant_user_data	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	etiology	no_unimportant_user_data	phllm_early_checkpoint	5	8.366666667
SC31291	sleep_primary_b	primary	insights	important_domain_knowledge	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	insights	important_domain_knowledge	phllm_early_checkpoint	4	8.366666667
SC31291	sleep_primary_b	primary	insights	important_interpretations	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	insights	important_interpretations	phllm_early_checkpoint	4	8.366666667
SC31291	sleep_primary_b	primary	insights	important_user_data	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	insights	important_user_data	phllm_early_checkpoint	5	8.366666667
SC31291	sleep_primary_b	primary	insights	no_assumptions	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	insights	no_assumptions	phllm_early_checkpoint	4	8.366666667
SC31291	sleep_primary_b	primary	insights	no_hallucinations	phllm_early_checkpoint	3	27.6
SC31291	sleep_secondary_c	secondary	insights	no_hallucinations	phllm_early_checkpoint	4	8.366666667
SC31291	sleep_primary_b	primary	insights	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	27.6
SC31291	sleep_secondary_c	secondary	insights	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	8.366666667
SC31291	sleep_primary_b	primary	insights	no_incorrect_important_interpretations	phllm_early_checkpoint	4	27.6
